transaction_id,user_id,amount,transaction_type,status
8251,311,96536,CREDIT,FAILED
8252,101,69642,CREDIT,SUCCESS
8253,111,50625,DEBIT,SUCCESS
8254,433,95609,DEBIT,SUCCESS
8255,491,97311,CREDIT,FAILED
8256,374,84250,DEBIT,SUCCESS
8257,167,14365,DEBIT,SUCCESS
8258,210,46191,CREDIT,SUCCESS
8259,353,37170,CREDIT,SUCCESS
8260,144,88762,DEBIT,SUCCESS
8261,475,2054,CREDIT,SUCCESS
8262,116,31892,CREDIT,SUCCESS
8263,201,73993,CREDIT,SUCCESS
8264,495,32329,CREDIT,FAILED
8265,151,78143,CREDIT,SUCCESS
8266,302,29256,DEBIT,SUCCESS
8267,203,53386,CREDIT,SUCCESS
8268,293,98438,DEBIT,SUCCESS
8269,164,33611,DEBIT,FAILED
8270,374,68965,CREDIT,SUCCESS
8271,435,72877,CREDIT,FAILED
8272,312,60722,DEBIT,SUCCESS
8273,170,44028,DEBIT,FAILED
8274,235,72159,DEBIT,FAILED
8275,294,43198,DEBIT,SUCCESS
8276,385,40283,DEBIT,FAILED
8277,307,45868,CREDIT,SUCCESS
8278,172,25048,DEBIT,SUCCESS
8279,119,8549,CREDIT,SUCCESS
8280,440,91446,DEBIT,SUCCESS
8281,238,24930,DEBIT,FAILED
8282,256,57434,CREDIT,SUCCESS
8283,284,2255,DEBIT,FAILED
8284,314,36110,CREDIT,SUCCESS
8285,276,41127,CREDIT,SUCCESS
8286,115,61844,DEBIT,SUCCESS
8287,400,76698,DEBIT,SUCCESS
8288,153,28080,DEBIT,SUCCESS
8289,117,71286,DEBIT,SUCCESS
8290,420,2744,CREDIT,SUCCESS
8291,165,56857,DEBIT,SUCCESS
8292,150,19613,DEBIT,FAILED
8293,243,67185,DEBIT,FAILED
8294,306,57156,CREDIT,SUCCESS
8295,252,85564,CREDIT,SUCCESS
8296,471,88441,DEBIT,SUCCESS
8297,390,33624,CREDIT,SUCCESS
8298,460,3317,DEBIT,SUCCESS
8299,269,69455,DEBIT,SUCCESS
8300,216,98956,DEBIT,SUCCESS
8301,461,48962,CREDIT,SUCCESS
8302,430,28541,CREDIT,SUCCESS
8303,210,57098,CREDIT,SUCCESS
8304,158,7340,CREDIT,SUCCESS
8305,341,29807,DEBIT,SUCCESS
8306,268,54100,CREDIT,SUCCESS
8307,298,57135,CREDIT,SUCCESS
8308,134,90096,DEBIT,SUCCESS
8309,336,60338,DEBIT,SUCCESS
8310,252,41040,DEBIT,FAILED
8311,221,88484,CREDIT,SUCCESS
8312,489,29025,DEBIT,FAILED
8313,329,14015,CREDIT,SUCCESS
8314,267,26306,DEBIT,SUCCESS
8315,367,69903,CREDIT,SUCCESS
8316,463,73515,DEBIT,SUCCESS
8317,336,60947,CREDIT,SUCCESS
8318,372,69189,CREDIT,SUCCESS
8319,208,59432,CREDIT,SUCCESS
8320,286,78033,DEBIT,FAILED
8321,134,98011,DEBIT,FAILED
8322,201,57814,DEBIT,SUCCESS
8323,108,27863,CREDIT,SUCCESS
8324,477,13299,CREDIT,FAILED
8325,420,72530,CREDIT,SUCCESS
8326,164,63186,CREDIT,SUCCESS
8327,401,72493,CREDIT,FAILED
8328,376,84586,CREDIT,SUCCESS
8329,435,55080,DEBIT,FAILED
8330,461,87158,CREDIT,SUCCESS
8331,186,33787,CREDIT,SUCCESS
8332,495,15359,DEBIT,SUCCESS
8333,459,60856,CREDIT,FAILED
8334,368,16280,DEBIT,FAILED
8335,181,43683,CREDIT,SUCCESS
8336,267,84292,CREDIT,SUCCESS
8337,233,16513,DEBIT,SUCCESS
8338,480,87984,CREDIT,SUCCESS
8339,278,82779,DEBIT,FAILED
8340,135,54074,CREDIT,SUCCESS
8341,277,54876,DEBIT,FAILED
8342,345,45094,CREDIT,SUCCESS
8343,167,14895,DEBIT,SUCCESS
8344,484,73391,DEBIT,SUCCESS
8345,251,64843,DEBIT,FAILED
8346,482,99541,CREDIT,SUCCESS
8347,350,21374,DEBIT,SUCCESS
8348,462,55466,CREDIT,FAILED
8349,375,75273,DEBIT,SUCCESS
8350,308,53724,CREDIT,SUCCESS
8351,458,38941,CREDIT,SUCCESS
8352,454,96646,CREDIT,FAILED
8353,417,96381,CREDIT,FAILED
8354,168,76544,CREDIT,FAILED
8355,160,60641,CREDIT,FAILED
8356,244,96898,DEBIT,FAILED
8357,361,45387,DEBIT,SUCCESS
8358,425,91368,CREDIT,SUCCESS
8359,249,75202,DEBIT,SUCCESS
8360,399,23674,DEBIT,FAILED
8361,366,24027,CREDIT,SUCCESS
8362,106,90872,DEBIT,SUCCESS
8363,346,75373,CREDIT,FAILED
8364,346,29176,DEBIT,SUCCESS
8365,156,24009,CREDIT,SUCCESS
8366,460,99478,DEBIT,SUCCESS
8367,249,24829,CREDIT,SUCCESS
8368,345,2262,CREDIT,SUCCESS
8369,268,36658,CREDIT,SUCCESS
8370,333,4690,DEBIT,SUCCESS
8371,280,53223,DEBIT,FAILED
8372,260,7094,CREDIT,FAILED
8373,123,90365,DEBIT,SUCCESS
8374,290,13450,DEBIT,FAILED
8375,365,76154,DEBIT,SUCCESS
8376,103,71474,DEBIT,FAILED
8377,159,84752,DEBIT,SUCCESS
8378,199,87901,DEBIT,SUCCESS
8379,370,74146,CREDIT,SUCCESS
8380,128,8497,DEBIT,SUCCESS
8381,153,56880,CREDIT,SUCCESS
8382,307,88153,CREDIT,FAILED
8383,146,54579,CREDIT,SUCCESS
8384,448,37183,DEBIT,SUCCESS
8385,402,23931,DEBIT,SUCCESS
8386,195,59667,CREDIT,SUCCESS
8387,111,68640,DEBIT,SUCCESS
8388,237,47113,CREDIT,SUCCESS
8389,176,60904,CREDIT,SUCCESS
8390,352,27530,CREDIT,FAILED
8391,461,69426,DEBIT,FAILED
8392,155,43079,CREDIT,SUCCESS
8393,344,82529,DEBIT,SUCCESS
8394,415,30149,CREDIT,SUCCESS
8395,202,6621,DEBIT,SUCCESS
8396,419,33318,CREDIT,SUCCESS
8397,471,76067,CREDIT,SUCCESS
8398,419,7776,CREDIT,SUCCESS
8399,297,35781,CREDIT,FAILED
8400,448,30188,CREDIT,FAILED
8401,144,63341,DEBIT,SUCCESS
8402,233,25733,CREDIT,SUCCESS
8403,127,70241,CREDIT,SUCCESS
8404,207,29475,DEBIT,SUCCESS
8405,346,32616,CREDIT,SUCCESS
8406,351,71770,DEBIT,SUCCESS
8407,280,14200,CREDIT,SUCCESS
8408,326,96642,DEBIT,FAILED
8409,272,96976,CREDIT,SUCCESS
8410,466,45545,DEBIT,FAILED
8411,177,59709,CREDIT,FAILED
8412,171,98116,DEBIT,SUCCESS
8413,108,18609,CREDIT,FAILED
8414,492,8093,CREDIT,FAILED
8415,109,85916,CREDIT,SUCCESS
8416,121,58515,DEBIT,SUCCESS
8417,491,4535,CREDIT,SUCCESS
8418,470,49670,CREDIT,SUCCESS
8419,222,18345,DEBIT,SUCCESS
8420,364,22807,DEBIT,SUCCESS
8421,422,40334,CREDIT,SUCCESS
8422,123,67695,CREDIT,SUCCESS
8423,266,27569,CREDIT,SUCCESS
8424,304,5030,CREDIT,SUCCESS
8425,294,2050,CREDIT,SUCCESS
8426,160,93055,DEBIT,SUCCESS
8427,192,49017,CREDIT,SUCCESS
8428,337,84063,DEBIT,FAILED
8429,237,5634,CREDIT,SUCCESS
8430,277,42446,DEBIT,SUCCESS
8431,369,71373,CREDIT,SUCCESS
8432,462,64427,CREDIT,FAILED
8433,221,62186,CREDIT,SUCCESS
8434,210,59606,CREDIT,SUCCESS
8435,469,78975,CREDIT,FAILED
8436,233,55619,CREDIT,SUCCESS
8437,129,26156,DEBIT,SUCCESS
8438,184,57315,DEBIT,SUCCESS
8439,246,55065,CREDIT,SUCCESS
8440,437,7475,CREDIT,FAILED
8441,232,52452,CREDIT,SUCCESS
8442,119,97862,CREDIT,SUCCESS
8443,118,88388,DEBIT,FAILED
8444,254,45388,CREDIT,SUCCESS
8445,138,41369,DEBIT,FAILED
8446,375,86862,CREDIT,SUCCESS
8447,337,31926,CREDIT,FAILED
8448,143,10729,CREDIT,FAILED
8449,423,88696,CREDIT,SUCCESS
8450,316,31663,CREDIT,SUCCESS
8451,254,65066,DEBIT,SUCCESS
8452,188,27879,DEBIT,SUCCESS
8453,204,59468,DEBIT,SUCCESS
8454,420,15124,CREDIT,SUCCESS
8455,136,12281,DEBIT,SUCCESS
8456,372,20532,DEBIT,FAILED
8457,397,22216,DEBIT,SUCCESS
8458,277,30116,CREDIT,FAILED
8459,430,54678,CREDIT,SUCCESS
8460,498,60808,CREDIT,SUCCESS
8461,370,5627,DEBIT,FAILED
8462,274,52094,DEBIT,SUCCESS
8463,315,3258,CREDIT,SUCCESS
8464,283,20245,CREDIT,SUCCESS
8465,489,37083,CREDIT,SUCCESS
8466,242,46307,CREDIT,SUCCESS
8467,129,53011,DEBIT,FAILED
8468,225,49000,CREDIT,SUCCESS
8469,415,32012,CREDIT,FAILED
8470,346,22227,CREDIT,SUCCESS
8471,344,38082,CREDIT,SUCCESS
8472,493,47504,CREDIT,SUCCESS
8473,231,32874,CREDIT,SUCCESS
8474,459,30888,DEBIT,FAILED
8475,424,27838,CREDIT,FAILED
8476,292,85313,DEBIT,SUCCESS
8477,468,48671,DEBIT,SUCCESS
8478,298,56425,CREDIT,SUCCESS
8479,429,54647,DEBIT,FAILED
8480,246,53585,CREDIT,SUCCESS
8481,105,68700,DEBIT,SUCCESS
8482,320,51139,DEBIT,SUCCESS
8483,479,43539,CREDIT,SUCCESS
8484,271,94273,CREDIT,SUCCESS
8485,471,53781,CREDIT,SUCCESS
8486,399,38888,DEBIT,SUCCESS
8487,187,44393,DEBIT,FAILED
8488,277,20881,DEBIT,SUCCESS
8489,230,88007,CREDIT,SUCCESS
8490,484,36223,CREDIT,SUCCESS
8491,221,46650,DEBIT,SUCCESS
8492,184,52125,DEBIT,FAILED
8493,120,38805,DEBIT,FAILED
8494,347,56889,DEBIT,FAILED
8495,338,92965,DEBIT,SUCCESS
8496,250,54986,CREDIT,SUCCESS
8497,114,23379,CREDIT,SUCCESS
8498,146,10918,CREDIT,SUCCESS
8499,105,25619,CREDIT,FAILED
8500,383,83804,CREDIT,SUCCESS
8501,251,74437,DEBIT,SUCCESS
8502,476,87450,DEBIT,SUCCESS
8503,457,56955,DEBIT,SUCCESS
8504,245,29263,DEBIT,SUCCESS
8505,107,33032,CREDIT,SUCCESS
8506,383,86398,DEBIT,SUCCESS
8507,187,18197,DEBIT,FAILED
8508,417,99053,DEBIT,SUCCESS
8509,127,42420,CREDIT,FAILED
8510,369,32384,DEBIT,FAILED
8511,103,75192,CREDIT,FAILED
8512,420,48621,CREDIT,FAILED
8513,358,29479,CREDIT,SUCCESS
8514,432,36720,DEBIT,SUCCESS
8515,237,16434,CREDIT,FAILED
8516,211,86747,DEBIT,SUCCESS
8517,356,23928,CREDIT,SUCCESS
8518,212,62704,DEBIT,SUCCESS
8519,190,75520,CREDIT,SUCCESS
8520,121,4465,DEBIT,SUCCESS
8521,386,75164,CREDIT,SUCCESS
8522,332,50767,CREDIT,FAILED
8523,184,65474,CREDIT,SUCCESS
8524,137,3208,DEBIT,SUCCESS
8525,401,24438,DEBIT,SUCCESS
8526,168,17017,CREDIT,SUCCESS
8527,200,51289,DEBIT,SUCCESS
8528,183,56922,DEBIT,SUCCESS
8529,350,58291,CREDIT,SUCCESS
8530,470,88248,CREDIT,FAILED
8531,436,10896,CREDIT,SUCCESS
8532,418,70663,CREDIT,SUCCESS
8533,264,53018,CREDIT,SUCCESS
8534,274,57080,DEBIT,SUCCESS
8535,468,36399,DEBIT,FAILED
8536,169,54604,CREDIT,SUCCESS
8537,242,4532,DEBIT,SUCCESS
8538,280,42556,DEBIT,FAILED
8539,146,53093,DEBIT,FAILED
8540,388,85722,DEBIT,SUCCESS
8541,284,81187,CREDIT,SUCCESS
8542,487,96137,CREDIT,SUCCESS
8543,274,72484,CREDIT,SUCCESS
8544,151,57021,DEBIT,SUCCESS
8545,427,78766,CREDIT,FAILED
8546,186,22136,CREDIT,SUCCESS
8547,448,48879,DEBIT,SUCCESS
8548,478,58500,DEBIT,FAILED
8549,123,17697,CREDIT,SUCCESS
8550,296,61153,CREDIT,FAILED
8551,483,54215,DEBIT,SUCCESS
8552,176,63066,DEBIT,SUCCESS
8553,336,68190,CREDIT,SUCCESS
8554,419,60234,DEBIT,FAILED
8555,247,6462,CREDIT,SUCCESS
8556,171,71112,CREDIT,SUCCESS
8557,263,56429,DEBIT,SUCCESS
8558,173,54010,CREDIT,SUCCESS
8559,274,92721,CREDIT,SUCCESS
8560,440,23877,DEBIT,SUCCESS
8561,334,55034,CREDIT,SUCCESS
8562,460,77679,DEBIT,FAILED
8563,155,68784,CREDIT,FAILED
8564,270,45509,DEBIT,SUCCESS
8565,415,74268,CREDIT,FAILED
8566,409,81102,CREDIT,SUCCESS
8567,304,3371,CREDIT,FAILED
8568,264,74508,DEBIT,SUCCESS
8569,301,80106,CREDIT,SUCCESS
8570,171,6586,CREDIT,SUCCESS
8571,232,24939,CREDIT,SUCCESS
8572,154,78220,DEBIT,SUCCESS
8573,312,68349,DEBIT,FAILED
8574,109,82024,DEBIT,SUCCESS
8575,138,82113,DEBIT,SUCCESS
8576,295,97487,CREDIT,SUCCESS
8577,349,32700,CREDIT,SUCCESS
8578,158,77201,CREDIT,SUCCESS
8579,416,92251,DEBIT,SUCCESS
8580,328,92494,DEBIT,SUCCESS
8581,119,56272,DEBIT,SUCCESS
8582,444,34020,CREDIT,SUCCESS
8583,335,66844,DEBIT,SUCCESS
8584,232,96943,CREDIT,SUCCESS
8585,376,48343,CREDIT,SUCCESS
8586,113,78247,CREDIT,SUCCESS
8587,365,91017,CREDIT,SUCCESS
8588,203,87984,CREDIT,SUCCESS
8589,258,56531,CREDIT,SUCCESS
8590,384,74229,CREDIT,SUCCESS
8591,456,96099,CREDIT,SUCCESS
8592,109,25334,DEBIT,SUCCESS
8593,436,67700,DEBIT,SUCCESS
8594,405,2597,CREDIT,FAILED
8595,410,73347,DEBIT,SUCCESS
8596,367,45945,DEBIT,SUCCESS
8597,257,23295,CREDIT,SUCCESS
8598,115,7761,CREDIT,SUCCESS
8599,139,18639,CREDIT,SUCCESS
8600,417,39057,CREDIT,FAILED
8601,199,87356,DEBIT,FAILED
8602,195,53330,CREDIT,FAILED
8603,430,71781,CREDIT,FAILED
8604,180,39564,DEBIT,SUCCESS
8605,471,78075,CREDIT,FAILED
8606,174,46816,DEBIT,FAILED
8607,490,76531,DEBIT,SUCCESS
8608,228,44830,CREDIT,SUCCESS
8609,208,70651,CREDIT,FAILED
8610,431,71155,DEBIT,FAILED
8611,131,79695,CREDIT,FAILED
8612,443,73234,DEBIT,FAILED
8613,116,89986,DEBIT,SUCCESS
8614,142,88713,CREDIT,SUCCESS
8615,444,57344,CREDIT,SUCCESS
8616,465,96299,DEBIT,SUCCESS
8617,384,67094,CREDIT,SUCCESS
8618,430,87617,DEBIT,FAILED
8619,412,16367,CREDIT,FAILED
8620,337,18899,CREDIT,FAILED
8621,248,39177,DEBIT,SUCCESS
8622,316,18066,DEBIT,SUCCESS
8623,304,67289,DEBIT,FAILED
8624,149,76255,DEBIT,SUCCESS
8625,242,34864,DEBIT,SUCCESS
8626,278,11906,DEBIT,FAILED
8627,259,48252,CREDIT,FAILED
8628,375,91453,CREDIT,SUCCESS
8629,260,28610,DEBIT,SUCCESS
8630,101,63422,CREDIT,SUCCESS
8631,258,67039,CREDIT,SUCCESS
8632,405,83722,CREDIT,SUCCESS
8633,448,50472,CREDIT,SUCCESS
8634,310,77165,DEBIT,SUCCESS
8635,170,94389,DEBIT,SUCCESS
8636,314,39550,DEBIT,SUCCESS
8637,146,20855,DEBIT,SUCCESS
8638,280,52847,CREDIT,SUCCESS
8639,414,96487,DEBIT,FAILED
8640,195,30239,CREDIT,SUCCESS
8641,356,29309,CREDIT,SUCCESS
8642,385,50424,CREDIT,SUCCESS
8643,124,35593,CREDIT,SUCCESS
8644,439,71423,DEBIT,FAILED
8645,359,74027,DEBIT,FAILED
8646,448,10711,DEBIT,SUCCESS
8647,463,66148,DEBIT,SUCCESS
8648,350,40766,DEBIT,SUCCESS
8649,309,71263,DEBIT,SUCCESS
8650,380,47480,DEBIT,SUCCESS
8651,479,88336,CREDIT,SUCCESS
8652,282,76089,DEBIT,SUCCESS
8653,424,4340,CREDIT,SUCCESS
8654,349,69985,DEBIT,SUCCESS
8655,431,56541,CREDIT,SUCCESS
8656,331,86490,CREDIT,SUCCESS
8657,366,40369,DEBIT,SUCCESS
8658,435,7822,CREDIT,SUCCESS
8659,328,68662,CREDIT,SUCCESS
8660,159,13582,DEBIT,SUCCESS
8661,145,47776,DEBIT,SUCCESS
8662,164,73136,CREDIT,SUCCESS
8663,255,83511,CREDIT,SUCCESS
8664,379,73796,CREDIT,FAILED
8665,153,79986,CREDIT,SUCCESS
8666,436,16983,DEBIT,SUCCESS
8667,434,59238,DEBIT,SUCCESS
8668,275,18721,DEBIT,SUCCESS
8669,169,79659,DEBIT,SUCCESS
8670,397,28349,CREDIT,FAILED
8671,153,46628,CREDIT,SUCCESS
8672,465,77078,CREDIT,FAILED
8673,129,97664,DEBIT,SUCCESS
8674,362,58425,CREDIT,FAILED
8675,136,89084,CREDIT,SUCCESS
8676,440,21426,DEBIT,SUCCESS
8677,337,21064,DEBIT,SUCCESS
8678,403,61017,CREDIT,FAILED
8679,367,72161,DEBIT,FAILED
8680,317,20260,DEBIT,SUCCESS
8681,274,42918,DEBIT,SUCCESS
8682,220,60833,CREDIT,SUCCESS
8683,481,6388,DEBIT,SUCCESS
8684,382,81308,CREDIT,SUCCESS
8685,218,98839,CREDIT,SUCCESS
8686,237,20353,DEBIT,SUCCESS
8687,102,38405,CREDIT,SUCCESS
8688,236,94757,DEBIT,SUCCESS
8689,180,55449,DEBIT,SUCCESS
8690,493,78128,DEBIT,SUCCESS
8691,267,28962,CREDIT,SUCCESS
8692,107,54336,CREDIT,FAILED
8693,385,53570,DEBIT,SUCCESS
8694,144,34885,DEBIT,SUCCESS
8695,419,49522,CREDIT,SUCCESS
8696,138,67713,DEBIT,FAILED
8697,325,56855,DEBIT,FAILED
8698,316,55508,DEBIT,SUCCESS
8699,137,74226,CREDIT,SUCCESS
8700,413,39529,CREDIT,SUCCESS
8701,440,96269,CREDIT,SUCCESS
8702,359,81727,DEBIT,FAILED
8703,104,38237,DEBIT,SUCCESS
8704,117,90983,DEBIT,SUCCESS
8705,272,34889,CREDIT,SUCCESS
8706,121,77113,DEBIT,SUCCESS
8707,306,27392,CREDIT,SUCCESS
8708,292,44584,DEBIT,SUCCESS
8709,481,49176,CREDIT,SUCCESS
8710,280,69234,CREDIT,SUCCESS
8711,133,20225,DEBIT,SUCCESS
8712,162,48313,CREDIT,SUCCESS
8713,215,95709,CREDIT,SUCCESS
8714,361,82025,DEBIT,SUCCESS
8715,249,76337,DEBIT,FAILED
8716,500,18766,CREDIT,SUCCESS
8717,414,52369,DEBIT,SUCCESS
8718,291,5574,DEBIT,SUCCESS
8719,318,70278,DEBIT,SUCCESS
8720,460,58906,CREDIT,FAILED
8721,391,12624,CREDIT,SUCCESS
8722,219,30070,CREDIT,SUCCESS
8723,387,4606,DEBIT,FAILED
8724,120,49515,CREDIT,FAILED
8725,331,88134,CREDIT,SUCCESS
8726,148,80913,DEBIT,SUCCESS
8727,293,56228,DEBIT,SUCCESS
8728,395,22902,CREDIT,SUCCESS
8729,443,27067,CREDIT,FAILED
8730,130,1505,DEBIT,SUCCESS
8731,213,99546,CREDIT,SUCCESS
8732,379,64775,CREDIT,SUCCESS
8733,306,63640,DEBIT,SUCCESS
8734,232,44560,CREDIT,SUCCESS
8735,456,30809,DEBIT,SUCCESS
8736,422,32521,CREDIT,FAILED
8737,340,29250,DEBIT,SUCCESS
8738,491,60007,CREDIT,FAILED
8739,427,95912,DEBIT,SUCCESS
8740,118,93080,CREDIT,FAILED
8741,107,23534,DEBIT,SUCCESS
8742,402,5629,CREDIT,SUCCESS
8743,423,36985,CREDIT,SUCCESS
8744,245,88609,CREDIT,FAILED
8745,292,94940,CREDIT,SUCCESS
8746,388,7721,DEBIT,SUCCESS
8747,292,39936,DEBIT,SUCCESS
8748,259,38110,DEBIT,SUCCESS
8749,242,14974,CREDIT,SUCCESS
8750,277,92796,DEBIT,SUCCESS
8751,344,43798,CREDIT,FAILED
8752,411,46107,CREDIT,FAILED
8753,253,98972,DEBIT,FAILED
8754,425,72306,DEBIT,SUCCESS
8755,391,17272,CREDIT,SUCCESS
8756,427,13934,CREDIT,SUCCESS
8757,366,32621,DEBIT,SUCCESS
8758,312,53039,CREDIT,SUCCESS
8759,373,61482,DEBIT,SUCCESS
8760,329,51917,CREDIT,SUCCESS
8761,233,46241,CREDIT,SUCCESS
8762,453,33445,DEBIT,SUCCESS
8763,454,19658,DEBIT,FAILED
8764,234,12388,CREDIT,FAILED
8765,154,69216,CREDIT,SUCCESS
8766,421,23422,DEBIT,SUCCESS
8767,445,92697,CREDIT,SUCCESS
8768,364,42534,CREDIT,SUCCESS
8769,140,30364,CREDIT,FAILED
8770,498,80754,DEBIT,FAILED
8771,398,42874,CREDIT,SUCCESS
8772,248,81731,DEBIT,SUCCESS
8773,116,72430,DEBIT,SUCCESS
8774,221,14639,CREDIT,SUCCESS
8775,274,69972,CREDIT,FAILED
8776,287,83049,DEBIT,FAILED
8777,205,17847,CREDIT,SUCCESS
8778,245,71933,DEBIT,FAILED
8779,290,65676,CREDIT,SUCCESS
8780,106,80889,CREDIT,SUCCESS
8781,278,47450,DEBIT,SUCCESS
8782,134,63395,DEBIT,SUCCESS
8783,423,20192,DEBIT,SUCCESS
8784,419,28198,DEBIT,SUCCESS
8785,399,53855,CREDIT,SUCCESS
8786,229,19671,DEBIT,FAILED
8787,455,9298,CREDIT,SUCCESS
8788,112,74561,CREDIT,FAILED
8789,153,77594,CREDIT,FAILED
8790,242,95711,CREDIT,FAILED
8791,194,61088,DEBIT,FAILED
8792,302,34258,CREDIT,FAILED
8793,416,59927,CREDIT,FAILED
8794,379,4087,DEBIT,FAILED
8795,147,38580,DEBIT,FAILED
8796,114,98044,DEBIT,SUCCESS
8797,150,55676,CREDIT,SUCCESS
8798,461,26757,CREDIT,SUCCESS
8799,355,23018,DEBIT,FAILED
8800,294,89168,DEBIT,SUCCESS
8801,330,43891,DEBIT,SUCCESS
8802,228,50900,CREDIT,SUCCESS
8803,339,2295,DEBIT,SUCCESS
8804,203,37553,DEBIT,SUCCESS
8805,137,40391,DEBIT,FAILED
8806,380,63579,CREDIT,SUCCESS
8807,499,62331,CREDIT,FAILED
8808,417,37906,CREDIT,FAILED
8809,312,60851,DEBIT,SUCCESS
8810,117,20643,CREDIT,SUCCESS
8811,275,64259,CREDIT,SUCCESS
8812,145,12053,CREDIT,SUCCESS
8813,381,79939,DEBIT,SUCCESS
8814,173,82606,CREDIT,FAILED
8815,213,31922,CREDIT,SUCCESS
8816,125,17683,CREDIT,SUCCESS
8817,405,84733,CREDIT,SUCCESS
8818,486,71361,DEBIT,SUCCESS
8819,134,29507,DEBIT,SUCCESS
8820,184,92961,CREDIT,SUCCESS
8821,160,79981,CREDIT,SUCCESS
8822,174,76521,CREDIT,FAILED
8823,382,87969,CREDIT,SUCCESS
8824,148,27113,CREDIT,SUCCESS
8825,464,72277,DEBIT,FAILED
8826,435,22597,CREDIT,SUCCESS
8827,170,27848,CREDIT,SUCCESS
8828,323,45451,DEBIT,FAILED
8829,336,58973,CREDIT,SUCCESS
8830,384,56274,DEBIT,SUCCESS
8831,438,95415,CREDIT,FAILED
8832,315,14750,DEBIT,SUCCESS
8833,433,56850,DEBIT,SUCCESS
8834,368,42261,DEBIT,SUCCESS
8835,234,3216,DEBIT,FAILED
8836,349,46385,DEBIT,SUCCESS
8837,199,3669,CREDIT,SUCCESS
8838,289,88246,DEBIT,FAILED
8839,307,78329,CREDIT,SUCCESS
8840,289,19549,CREDIT,SUCCESS
8841,241,7332,CREDIT,FAILED
8842,340,18010,DEBIT,FAILED
8843,428,99554,DEBIT,SUCCESS
8844,467,22475,DEBIT,FAILED
8845,418,70882,CREDIT,FAILED
8846,492,37708,DEBIT,FAILED
8847,189,65142,DEBIT,FAILED
8848,143,58315,DEBIT,SUCCESS
8849,168,92541,CREDIT,SUCCESS
8850,412,57247,CREDIT,FAILED
8851,464,54436,DEBIT,FAILED
8852,351,28880,CREDIT,SUCCESS
8853,177,95869,CREDIT,SUCCESS
8854,189,6767,DEBIT,FAILED
8855,454,70996,CREDIT,FAILED
8856,464,26310,DEBIT,FAILED
8857,265,64112,DEBIT,SUCCESS
8858,441,46579,CREDIT,SUCCESS
8859,331,25391,CREDIT,SUCCESS
8860,125,53173,CREDIT,SUCCESS
8861,473,18212,CREDIT,SUCCESS
8862,121,71652,DEBIT,FAILED
8863,496,64226,CREDIT,SUCCESS
8864,485,80175,CREDIT,SUCCESS
8865,202,4650,CREDIT,SUCCESS
8866,221,78355,DEBIT,SUCCESS
8867,245,87849,CREDIT,FAILED
8868,481,47632,DEBIT,SUCCESS
8869,299,20549,DEBIT,SUCCESS
8870,199,49654,DEBIT,FAILED
8871,364,84356,DEBIT,SUCCESS
8872,195,81529,DEBIT,SUCCESS
8873,179,62886,DEBIT,FAILED
8874,141,17136,CREDIT,SUCCESS
8875,303,6704,CREDIT,SUCCESS
8876,103,90989,CREDIT,SUCCESS
8877,387,12760,CREDIT,FAILED
8878,427,35627,DEBIT,FAILED
8879,229,77624,DEBIT,SUCCESS
8880,148,97920,CREDIT,SUCCESS
8881,318,84283,DEBIT,SUCCESS
8882,113,59200,DEBIT,SUCCESS
8883,370,34889,DEBIT,SUCCESS
8884,297,73148,DEBIT,SUCCESS
8885,106,27740,CREDIT,SUCCESS
8886,440,1126,CREDIT,SUCCESS
8887,274,7967,CREDIT,SUCCESS
8888,245,82871,DEBIT,SUCCESS
8889,340,55609,DEBIT,FAILED
8890,404,25733,CREDIT,FAILED
8891,442,7799,DEBIT,SUCCESS
8892,319,64665,DEBIT,SUCCESS
8893,185,89083,DEBIT,FAILED
8894,143,25109,CREDIT,FAILED
8895,467,95995,DEBIT,SUCCESS
8896,134,31794,DEBIT,FAILED
8897,183,82014,DEBIT,SUCCESS
8898,250,29701,CREDIT,SUCCESS
8899,191,24312,CREDIT,SUCCESS
8900,284,81124,CREDIT,SUCCESS
8901,263,82650,CREDIT,SUCCESS
8902,247,9943,DEBIT,FAILED
8903,163,26125,DEBIT,FAILED
8904,434,77165,CREDIT,SUCCESS
8905,297,96000,CREDIT,SUCCESS
8906,253,72675,DEBIT,SUCCESS
8907,192,14843,CREDIT,FAILED
8908,283,85568,DEBIT,SUCCESS
8909,269,88422,CREDIT,FAILED
8910,222,70122,CREDIT,FAILED
8911,425,68684,CREDIT,SUCCESS
8912,355,39394,DEBIT,FAILED
8913,232,68211,CREDIT,SUCCESS
8914,308,1975,CREDIT,SUCCESS
8915,363,42905,CREDIT,SUCCESS
8916,401,2924,DEBIT,FAILED
8917,244,75614,CREDIT,SUCCESS
8918,389,48936,DEBIT,SUCCESS
8919,132,45626,DEBIT,SUCCESS
8920,207,66100,CREDIT,SUCCESS
8921,271,11554,CREDIT,SUCCESS
8922,277,83913,DEBIT,SUCCESS
8923,418,50174,DEBIT,SUCCESS
8924,341,82934,DEBIT,SUCCESS
8925,418,42691,CREDIT,SUCCESS
8926,421,18659,DEBIT,SUCCESS
8927,184,84975,CREDIT,SUCCESS
8928,233,52984,CREDIT,FAILED
8929,356,73012,DEBIT,SUCCESS
8930,324,19604,CREDIT,SUCCESS
8931,257,35644,DEBIT,FAILED
8932,206,92933,CREDIT,SUCCESS
8933,130,77809,DEBIT,FAILED
